imports,buldingtime,installtime,created,started,finished,import.start,import.stop,run1.created,run1.started,run1.finished,run1.import.start,run1.import.stop,run2.created,run2.started,run2.finished,run2.import.start,run2.import.stop,run3.created,run3.started,run3.finished,run3.import.start,run3.import.stop,run4.created,run4.started,run4.finished,run4.import.start,run4.import.stop,run5.created,run5.started,run5.finished,run5.import.start,run5.import.stop
collections;os,1.6,-1,2024-02-24T12:08:34.920460653Z,2024-02-24T12:08:37.533032082Z,2024-02-24T12:08:38.783353303Z,2024-02-24T12:08:37.771481714Z,2024-02-24T12:08:37.771488423Z,2024-02-24T12:08:39.365209843Z,2024-02-24T12:08:39.94372897Z,2024-02-24T12:08:40.970402042Z,2024-02-24T12:08:39.966303601Z,2024-02-24T12:08:39.966315537Z,2024-02-24T12:08:41.571421909Z,2024-02-24T12:08:42.153593604Z,2024-02-24T12:08:43.183810815Z,2024-02-24T12:08:42.175764795Z,2024-02-24T12:08:42.175776771Z,2024-02-24T12:08:43.795224732Z,2024-02-24T12:08:44.430672925Z,2024-02-24T12:08:45.458508538Z,2024-02-24T12:08:44.453894742Z,2024-02-24T12:08:44.453907036Z,2024-02-24T12:08:46.030708987Z,2024-02-24T12:08:46.604173565Z,2024-02-24T12:08:47.630239901Z,2024-02-24T12:08:46.622567528Z,2024-02-24T12:08:46.622573396Z,2024-02-24T12:08:48.139622534Z,2024-02-24T12:08:48.790973092Z,2024-02-24T12:08:49.819169924Z,2024-02-24T12:08:48.814831365Z,2024-02-24T12:08:48.814842417Z
colmena,12,9.8,2024-02-24T13:25:32.428252554Z,2024-02-24T13:25:34.41689475Z,2024-02-24T13:25:35.668844431Z,2024-02-24T13:25:34.651480737Z,2024-02-24T13:25:34.657360443Z,2024-02-24T13:25:36.19309356Z,2024-02-24T13:25:36.854565608Z,2024-02-24T13:25:37.880863345Z,2024-02-24T13:25:36.872887164Z,2024-02-24T13:25:36.873322023Z,2024-02-24T13:25:38.400740273Z,2024-02-24T13:25:38.987873186Z,2024-02-24T13:25:40.014879157Z,2024-02-24T13:25:39.007040050Z,2024-02-24T13:25:39.007351569Z,2024-02-24T13:25:40.472917579Z,2024-02-24T13:25:41.018272645Z,2024-02-24T13:25:42.04877107Z,2024-02-24T13:25:41.038050032Z,2024-02-24T13:25:41.038704457Z,2024-02-24T13:25:42.484147081Z,2024-02-24T13:25:43.132184869Z,2024-02-24T13:25:44.159696395Z,2024-02-24T13:25:43.151767268Z,2024-02-24T13:25:43.152121515Z,2024-02-24T13:25:44.680014091Z,2024-02-24T13:25:45.27433002Z,2024-02-24T13:25:46.302154035Z,2024-02-24T13:25:45.293925183Z,2024-02-24T13:25:45.294416143Z
common;data;h5py;json;matplotlib;numpy;os;pdb;quickstats;re,26.8,23.5,2024-02-24T13:35:13.832857743Z,2024-02-24T13:35:16.237277455Z,2024-02-24T13:35:19.838898793Z,2024-02-24T13:35:16.493190576Z,2024-02-24T13:35:18.770535950Z,2024-02-24T13:35:20.719167046Z,2024-02-24T13:35:21.592898784Z,2024-02-24T13:35:22.959915351Z,2024-02-24T13:35:21.613737406Z,2024-02-24T13:35:21.902120807Z,2024-02-24T13:35:23.649541842Z,2024-02-24T13:35:24.527689905Z,2024-02-24T13:35:25.874073119Z,2024-02-24T13:35:24.545403015Z,2024-02-24T13:35:24.820737339Z,2024-02-24T13:35:26.929295363Z,2024-02-24T13:35:28.57751279Z,2024-02-24T13:35:29.944212424Z,2024-02-24T13:35:28.593668624Z,2024-02-24T13:35:28.891663937Z,2024-02-24T13:35:30.768696499Z,2024-02-24T13:35:32.137834147Z,2024-02-24T13:35:33.488121147Z,2024-02-24T13:35:32.173738211Z,2024-02-24T13:35:32.434170459Z,2024-02-24T13:35:34.435602167Z,2024-02-24T13:35:36.037380649Z,2024-02-24T13:35:37.381235452Z,2024-02-24T13:35:36.056375943Z,2024-02-24T13:35:36.328653903Z
copy;datetime;h5py;json;numpy;os;pathlib;re;traceback,11.6,9.4,2024-02-24T15:06:43.414791377Z,2024-02-24T15:06:46.120042854Z,2024-02-24T15:06:50.26049809Z,2024-02-24T15:06:46.373041665Z,2024-02-24T15:06:49.219103818Z,2024-02-24T15:06:51.145690034Z,2024-02-24T15:06:52.206976129Z,2024-02-24T15:06:53.397372725Z,2024-02-24T15:06:52.225960921Z,2024-02-24T15:06:52.363736198Z,2024-02-24T15:06:54.599620745Z,2024-02-24T15:06:55.436986124Z,2024-02-24T15:06:56.63255912Z,2024-02-24T15:06:55.456568934Z,2024-02-24T15:06:55.599067934Z,2024-02-24T15:06:57.477312478Z,2024-02-24T15:06:58.417538344Z,2024-02-24T15:06:59.613687119Z,2024-02-24T15:06:58.436566494Z,2024-02-24T15:06:58.579514369Z,2024-02-24T15:07:00.451353234Z,2024-02-24T15:07:01.748370049Z,2024-02-24T15:07:02.950054871Z,2024-02-24T15:07:01.769201703Z,2024-02-24T15:07:01.918254190Z,2024-02-24T15:07:03.518865546Z,2024-02-24T15:07:04.683392534Z,2024-02-24T15:07:05.878066993Z,2024-02-24T15:07:04.703269507Z,2024-02-24T15:07:04.845358282Z
csv;json;os;pathlib;re,6.6,4.6,2024-02-24T13:13:55.837726251Z,2024-02-24T13:13:57.906570436Z,2024-02-24T13:13:59.182904437Z,2024-02-24T13:13:58.114567362Z,2024-02-24T13:13:58.170588302Z,2024-02-24T13:13:59.721195827Z,2024-02-24T13:14:00.299360744Z,2024-02-24T13:14:01.342795023Z,2024-02-24T13:14:00.319445894Z,2024-02-24T13:14:00.333058454Z,2024-02-24T13:14:01.844449623Z,2024-02-24T13:14:02.447720245Z,2024-02-24T13:14:03.492470041Z,2024-02-24T13:14:02.468752469Z,2024-02-24T13:14:02.482406264Z,2024-02-24T13:14:03.969581251Z,2024-02-24T13:14:04.513681153Z,2024-02-24T13:14:05.556776206Z,2024-02-24T13:14:04.533879286Z,2024-02-24T13:14:04.547027261Z,2024-02-24T13:14:06.018353477Z,2024-02-24T13:14:06.615243296Z,2024-02-24T13:14:07.658441017Z,2024-02-24T13:14:06.634613009Z,2024-02-24T13:14:06.648353070Z,2024-02-24T13:14:08.123235266Z,2024-02-24T13:14:08.672825663Z,2024-02-24T13:14:09.716008816Z,2024-02-24T13:14:08.692293843Z,2024-02-24T13:14:08.705709806Z
csv;numpy;os,12.2,6.9,2024-02-24T10:59:35.000177088Z,2024-02-24T10:59:38.262420129Z,2024-02-24T10:59:40.389257359Z,2024-02-24T10:59:38.582382980Z,2024-02-24T10:59:39.353124625Z,2024-02-24T10:59:41.1506613Z,2024-02-24T10:59:41.815066308Z,2024-02-24T10:59:42.995312931Z,2024-02-24T10:59:41.836812487Z,2024-02-24T10:59:41.966945450Z,2024-02-24T10:59:43.567819998Z,2024-02-24T10:59:44.15528191Z,2024-02-24T10:59:45.318567099Z,2024-02-24T10:59:44.174657140Z,2024-02-24T10:59:44.290830954Z,2024-02-24T10:59:45.855524143Z,2024-02-24T10:59:46.482937384Z,2024-02-24T10:59:47.644016123Z,2024-02-24T10:59:46.511566231Z,2024-02-24T10:59:46.618243738Z,2024-02-24T10:59:48.185005561Z,2024-02-24T10:59:48.934531582Z,2024-02-24T10:59:50.103533834Z,2024-02-24T10:59:48.953798788Z,2024-02-24T10:59:49.075302999Z,2024-02-24T10:59:50.606592654Z,2024-02-24T10:59:51.298490589Z,2024-02-24T10:59:52.462841045Z,2024-02-24T10:59:51.320644071Z,2024-02-24T10:59:51.434663939Z
csv;os,3.2,-1,2024-02-24T13:35:47.482167137Z,2024-02-24T13:35:50.763851346Z,2024-02-24T13:35:52.02901027Z,2024-02-24T13:35:50.993774144Z,2024-02-24T13:35:51.016733254Z,2024-02-24T13:35:52.789884365Z,2024-02-24T13:35:54.310887026Z,2024-02-24T13:35:55.344439083Z,2024-02-24T13:35:54.355520090Z,2024-02-24T13:35:54.355552465Z,2024-02-24T13:35:56.161778864Z,2024-02-24T13:35:56.784685848Z,2024-02-24T13:35:57.822930028Z,2024-02-24T13:35:56.806713788Z,2024-02-24T13:35:56.813332700Z,2024-02-24T13:35:58.399482007Z,2024-02-24T13:35:59.036581256Z,2024-02-24T13:36:00.072379696Z,2024-02-24T13:35:59.057122135Z,2024-02-24T13:35:59.063075127Z,2024-02-24T13:36:00.656168292Z,2024-02-24T13:36:01.362564224Z,2024-02-24T13:36:02.396982832Z,2024-02-24T13:36:01.382782006Z,2024-02-24T13:36:01.388770300Z,2024-02-24T13:36:02.996581972Z,2024-02-24T13:36:03.637721635Z,2024-02-24T13:36:04.672245124Z,2024-02-24T13:36:03.657548507Z,2024-02-24T13:36:03.663270711Z
csv;os;pandas;pathlib,7.5,5.6,2024-02-24T09:08:28.641590045Z,2024-02-24T09:08:30.531269325Z,2024-02-24T09:08:34.83789527Z,2024-02-24T09:08:30.742038431Z,2024-02-24T09:08:33.752655213Z,2024-02-24T09:08:35.456129251Z,2024-02-24T09:08:36.038398459Z,2024-02-24T09:08:37.476855091Z,2024-02-24T09:08:36.060316807Z,2024-02-24T09:08:36.411730548Z,2024-02-24T09:08:37.934242886Z,2024-02-24T09:08:38.488350783Z,2024-02-24T09:08:39.936849868Z,2024-02-24T09:08:38.511175630Z,2024-02-24T09:08:38.869836528Z,2024-02-24T09:08:40.44865369Z,2024-02-24T09:08:41.003764524Z,2024-02-24T09:08:42.446639259Z,2024-02-24T09:08:41.023510679Z,2024-02-24T09:08:41.380349756Z,2024-02-24T09:08:42.926074902Z,2024-02-24T09:08:43.498458948Z,2024-02-24T09:08:44.950633598Z,2024-02-24T09:08:43.521914895Z,2024-02-24T09:08:43.881282849Z,2024-02-24T09:08:45.463200223Z,2024-02-24T09:08:46.037230845Z,2024-02-24T09:08:47.472283967Z,2024-02-24T09:08:46.060630693Z,2024-02-24T09:08:46.411806951Z
csv;pandas,11.4,8.1,2024-02-24T14:51:38.299915486Z,2024-02-24T14:51:41.041018108Z,2024-02-24T14:51:48.213963442Z,2024-02-24T14:51:41.313558458Z,2024-02-24T14:51:47.071853742Z,2024-02-24T14:51:49.208678382Z,2024-02-24T14:51:50.138614801Z,2024-02-24T14:51:51.581990975Z,2024-02-24T14:51:50.158121809Z,2024-02-24T14:51:50.512714864Z,2024-02-24T14:51:52.558222707Z,2024-02-24T14:51:53.613221842Z,2024-02-24T14:51:55.058322135Z,2024-02-24T14:51:53.633914813Z,2024-02-24T14:51:53.991672993Z,2024-02-24T14:51:56.088217457Z,2024-02-24T14:51:57.251137086Z,2024-02-24T14:51:58.693822964Z,2024-02-24T14:51:57.272384053Z,2024-02-24T14:51:57.628652317Z,2024-02-24T14:51:59.6165287Z,2024-02-24T14:52:00.554463611Z,2024-02-24T14:52:02.001368872Z,2024-02-24T14:52:00.574754044Z,2024-02-24T14:52:00.935060170Z,2024-02-24T14:52:02.817819096Z,2024-02-24T14:52:03.844372922Z,2024-02-24T14:52:05.291131669Z,2024-02-24T14:52:03.863074429Z,2024-02-24T14:52:04.224169812Z
cv2;numpy;pathlib;typing,190.5,15.4,2024-02-24T11:03:09.310328884Z,2024-02-24T11:03:12.040120978Z,2024-02-24T11:03:16.01360044Z,2024-02-24T11:03:12.366295096Z,2024-02-24T11:03:14.874354392Z,2024-02-24T11:03:16.808649468Z,2024-02-24T11:03:17.701125776Z,2024-02-24T11:03:18.90155227Z,2024-02-24T11:03:17.719854346Z,2024-02-24T11:03:17.868023748Z,2024-02-24T11:03:19.494478094Z,2024-02-24T11:03:20.266366676Z,2024-02-24T11:03:21.463957275Z,2024-02-24T11:03:20.288478850Z,2024-02-24T11:03:20.428231341Z,2024-02-24T11:03:22.081538905Z,2024-02-24T11:03:22.70605205Z,2024-02-24T11:03:23.903341551Z,2024-02-24T11:03:22.730074649Z,2024-02-24T11:03:22.871017826Z,2024-02-24T11:03:24.451645348Z,2024-02-24T11:03:25.280594173Z,2024-02-24T11:03:26.479471108Z,2024-02-24T11:03:25.307087369Z,2024-02-24T11:03:25.446776294Z,2024-02-24T11:03:26.991307985Z,2024-02-24T11:03:27.602504444Z,2024-02-24T11:03:28.807323524Z,2024-02-24T11:03:27.621717624Z,2024-02-24T11:03:27.775078258Z
datacite;datetime;hashlib;jsonschema;mimetypes;pathlib;puremagic;traceback;urllib,21.3,16.1,2024-02-24T14:16:01.342175902Z,2024-02-24T14:16:05.222994688Z,2024-02-24T14:16:09.109310323Z,2024-02-24T14:16:06.261225641Z,2024-02-24T14:16:08.070200697Z,2024-02-24T14:16:10.546947371Z,2024-02-24T14:16:12.190307413Z,2024-02-24T14:16:13.468423559Z,2024-02-24T14:16:12.210755839Z,2024-02-24T14:16:12.429676742Z,2024-02-24T14:16:14.85570042Z,2024-02-24T14:16:16.508094052Z,2024-02-24T14:16:17.777095077Z,2024-02-24T14:16:16.527241680Z,2024-02-24T14:16:16.739877483Z,2024-02-24T14:16:19.429953389Z,2024-02-24T14:16:21.428115383Z,2024-02-24T14:16:22.699424846Z,2024-02-24T14:16:21.448122796Z,2024-02-24T14:16:21.662291876Z,2024-02-24T14:16:23.766958316Z,2024-02-24T14:16:25.389763084Z,2024-02-24T14:16:26.66643659Z,2024-02-24T14:16:25.409752133Z,2024-02-24T14:16:25.626267672Z,2024-02-24T14:16:27.979405217Z,2024-02-24T14:16:29.707586685Z,2024-02-24T14:16:30.983933294Z,2024-02-24T14:16:29.729923661Z,2024-02-24T14:16:29.946739247Z
dataset;numpy;os;pandas;sklearn;sys;torch,13.4,10.8,2024-02-24T15:03:49.72604489Z,2024-02-24T15:03:52.518042349Z,2024-02-24T15:04:19.72227188Z,2024-02-24T15:03:52.775844195Z,2024-02-24T15:04:14.356367090Z,2024-02-24T15:04:20.420841423Z,2024-02-24T15:04:21.593064003Z,2024-02-24T15:04:25.479916734Z,2024-02-24T15:04:21.613077122Z,2024-02-24T15:04:24.068793234Z,2024-02-24T15:04:26.43856848Z,2024-02-24T15:04:27.538173524Z,2024-02-24T15:04:31.422522125Z,2024-02-24T15:04:27.560509288Z,2024-02-24T15:04:30.031039040Z,2024-02-24T15:04:32.322596892Z,2024-02-24T15:04:33.534868165Z,2024-02-24T15:04:37.412616204Z,2024-02-24T15:04:33.554402722Z,2024-02-24T15:04:36.013850560Z,2024-02-24T15:04:38.376126368Z,2024-02-24T15:04:39.420967581Z,2024-02-24T15:04:43.315131709Z,2024-02-24T15:04:39.440596941Z,2024-02-24T15:04:41.908513228Z,2024-02-24T15:04:44.114958877Z,2024-02-24T15:04:45.348638474Z,2024-02-24T15:04:49.241748628Z,2024-02-24T15:04:45.369787740Z,2024-02-24T15:04:47.837900249Z
