imports,buldingtime,installtime,created,started,finished,import.start,import.stop,run1.created,run1.started,run1.finished,run1.import.start,run1.import.stop,run2.created,run2.started,run2.finished,run2.import.start,run2.import.stop,run3.created,run3.started,run3.finished,run3.import.start,run3.import.stop,run4.created,run4.started,run4.finished,run4.import.start,run4.import.stop,run5.created,run5.started,run5.finished,run5.import.start,run5.import.stop
collections;os,2,-1,2024-03-06T22:13:28.183060125Z,2024-03-06T22:13:29.839274287Z,2024-03-06T22:13:31.062765524Z,2024-03-06T22:13:30.001446963Z,2024-03-06T22:13:30.050483502Z,2024-03-06T22:13:31.569412158Z,2024-03-06T22:13:32.203495151Z,2024-03-06T22:13:33.22760998Z,2024-03-06T22:13:32.217445361Z,2024-03-06T22:13:32.220459452Z,2024-03-06T22:13:33.692936988Z,2024-03-06T22:13:34.250853152Z,2024-03-06T22:13:35.273845407Z,2024-03-06T22:13:34.263196648Z,2024-03-06T22:13:34.265767928Z,2024-03-06T22:13:35.705631475Z,2024-03-06T22:13:36.320656165Z,2024-03-06T22:13:37.343630304Z,2024-03-06T22:13:36.345433494Z,2024-03-06T22:13:36.345449483Z,2024-03-06T22:13:37.772537258Z,2024-03-06T22:13:38.362329626Z,2024-03-06T22:13:39.385387323Z,2024-03-06T22:13:38.375936375Z,2024-03-06T22:13:38.378622755Z,2024-03-06T22:13:39.850897236Z,2024-03-06T22:13:40.380881372Z,2024-03-06T22:13:41.404191669Z,2024-03-06T22:13:40.394649395Z,2024-03-06T22:13:40.397364677Z
colmena,9.7,7,2024-03-06T23:55:54.166990312Z,2024-03-06T23:55:56.077999678Z,2024-03-06T23:55:57.284754693Z,2024-03-06T23:55:56.267109611Z,2024-03-06T23:55:56.273131678Z,2024-03-06T23:55:57.834581174Z,2024-03-06T23:55:58.3997794Z,2024-03-06T23:55:59.430012316Z,2024-03-06T23:55:58.419885441Z,2024-03-06T23:55:58.420273511Z,2024-03-06T23:55:59.924659413Z,2024-03-06T23:56:00.443042833Z,2024-03-06T23:56:01.470803621Z,2024-03-06T23:56:00.462100033Z,2024-03-06T23:56:00.462530468Z,2024-03-06T23:56:01.934206208Z,2024-03-06T23:56:02.531749797Z,2024-03-06T23:56:03.560772379Z,2024-03-06T23:56:02.552654480Z,2024-03-06T23:56:02.553087366Z,2024-03-06T23:56:04.03287463Z,2024-03-06T23:56:04.570555125Z,2024-03-06T23:56:05.597875315Z,2024-03-06T23:56:04.589865298Z,2024-03-06T23:56:04.590252480Z,2024-03-06T23:56:06.05697603Z,2024-03-06T23:56:06.630215781Z,2024-03-06T23:56:07.658253358Z,2024-03-06T23:56:06.649958703Z,2024-03-06T23:56:06.650374747Z
common;data;h5py;json;matplotlib;numpy;os;pdb;quickstats;re,11.5,8.9,2024-03-06T22:39:23.298611279Z,2024-03-06T22:39:25.166407071Z,2024-03-06T22:39:30.987396844Z,2024-03-06T22:39:25.322661938Z,2024-03-06T22:39:29.904606669Z,2024-03-06T22:39:31.493138086Z,2024-03-06T22:39:32.08558846Z,2024-03-06T22:39:33.436930467Z,2024-03-06T22:39:32.101788743Z,2024-03-06T22:39:32.379073607Z,2024-03-06T22:39:33.95664116Z,2024-03-06T22:39:34.508430528Z,2024-03-06T22:39:35.847735992Z,2024-03-06T22:39:34.522396301Z,2024-03-06T22:39:34.793550335Z,2024-03-06T22:39:36.382156263Z,2024-03-06T22:39:36.951824067Z,2024-03-06T22:39:38.298621243Z,2024-03-06T22:39:36.965587356Z,2024-03-06T22:39:37.243730889Z,2024-03-06T22:39:38.81556519Z,2024-03-06T22:39:39.322713124Z,2024-03-06T22:39:40.664576823Z,2024-03-06T22:39:39.334935450Z,2024-03-06T22:39:39.610790783Z,2024-03-06T22:39:41.125712521Z,2024-03-06T22:39:41.667805717Z,2024-03-06T22:39:43.013794115Z,2024-03-06T22:39:41.681190298Z,2024-03-06T22:39:41.960253241Z
copy;datetime;h5py;json;numpy;os;pathlib;re;traceback,9.7,7.1,2024-03-06T23:01:29.236405914Z,2024-03-06T23:01:31.399475449Z,2024-03-06T23:01:35.950824891Z,2024-03-06T23:01:31.600249310Z,2024-03-06T23:01:34.900022348Z,2024-03-06T23:01:36.478117611Z,2024-03-06T23:01:37.111391182Z,2024-03-06T23:01:38.321670887Z,2024-03-06T23:01:37.131440333Z,2024-03-06T23:01:37.287644678Z,2024-03-06T23:01:38.783926267Z,2024-03-06T23:01:39.391458411Z,2024-03-06T23:01:40.593027197Z,2024-03-06T23:01:39.411096705Z,2024-03-06T23:01:39.558535671Z,2024-03-06T23:01:41.078802074Z,2024-03-06T23:01:41.711119887Z,2024-03-06T23:01:42.906968927Z,2024-03-06T23:01:41.731511047Z,2024-03-06T23:01:41.876576603Z,2024-03-06T23:01:43.359500564Z,2024-03-06T23:01:43.925148327Z,2024-03-06T23:01:45.126710723Z,2024-03-06T23:01:43.944797981Z,2024-03-06T23:01:44.094860773Z,2024-03-06T23:01:45.594974857Z,2024-03-06T23:01:46.118724549Z,2024-03-06T23:01:47.317153827Z,2024-03-06T23:01:46.138046795Z,2024-03-06T23:01:46.285239967Z
csv;json;os;pathlib;re,6.7,4,2024-03-06T23:59:47.233079592Z,2024-03-06T23:59:49.074137671Z,2024-03-06T23:59:50.333977578Z,2024-03-06T23:59:49.264935427Z,2024-03-06T23:59:49.321229657Z,2024-03-06T23:59:50.915100403Z,2024-03-06T23:59:51.507001941Z,2024-03-06T23:59:52.551522889Z,2024-03-06T23:59:51.530451659Z,2024-03-06T23:59:51.541536325Z,2024-03-06T23:59:53.070179269Z,2024-03-06T23:59:53.647377175Z,2024-03-06T23:59:54.690629162Z,2024-03-06T23:59:53.668897969Z,2024-03-06T23:59:53.680721195Z,2024-03-06T23:59:55.174193551Z,2024-03-06T23:59:55.749699215Z,2024-03-06T23:59:56.791581668Z,2024-03-06T23:59:55.772553593Z,2024-03-06T23:59:55.781772526Z,2024-03-06T23:59:57.267112491Z,2024-03-06T23:59:57.780967755Z,2024-03-06T23:59:58.824584231Z,2024-03-06T23:59:57.802115331Z,2024-03-06T23:59:57.814693701Z,2024-03-06T23:59:59.312215347Z,2024-03-06T23:59:59.874372645Z,2024-03-07T00:00:00.91495906Z,2024-03-06T23:59:59.895568465Z,2024-03-06T23:59:59.907504320Z
csv;numpy;os,8.5,5,2024-03-06T23:16:36.498510579Z,2024-03-06T23:16:39.582525492Z,2024-03-06T23:16:41.953100165Z,2024-03-06T23:16:39.748934990Z,2024-03-06T23:16:40.917717192Z,2024-03-06T23:16:42.605211554Z,2024-03-06T23:16:43.855107758Z,2024-03-06T23:16:45.022175535Z,2024-03-06T23:16:43.869565310Z,2024-03-06T23:16:43.991669274Z,2024-03-06T23:16:45.894061753Z,2024-03-06T23:16:46.950215725Z,2024-03-06T23:16:48.118455332Z,2024-03-06T23:16:46.964755809Z,2024-03-06T23:16:47.089439335Z,2024-03-06T23:16:49.112193199Z,2024-03-06T23:16:50.062166782Z,2024-03-06T23:16:51.22526094Z,2024-03-06T23:16:50.075750796Z,2024-03-06T23:16:50.197649554Z,2024-03-06T23:16:51.971150322Z,2024-03-06T23:16:53.098557705Z,2024-03-06T23:16:54.262695622Z,2024-03-06T23:16:53.112881361Z,2024-03-06T23:16:53.234364813Z,2024-03-06T23:16:54.82687799Z,2024-03-06T23:16:56.360354329Z,2024-03-06T23:16:57.544526809Z,2024-03-06T23:16:56.374053543Z,2024-03-06T23:16:56.514347329Z
csv;os,2.2,-1,2024-03-06T23:42:03.399129273Z,2024-03-06T23:42:05.032577035Z,2024-03-06T23:42:06.317542299Z,2024-03-06T23:42:05.272587956Z,2024-03-06T23:42:05.304338814Z,2024-03-06T23:42:06.802438314Z,2024-03-06T23:42:07.390835772Z,2024-03-06T23:42:08.424157709Z,2024-03-06T23:42:07.406186642Z,2024-03-06T23:42:07.415797728Z,2024-03-06T23:42:08.909065105Z,2024-03-06T23:42:09.464823807Z,2024-03-06T23:42:10.496187023Z,2024-03-06T23:42:09.478440771Z,2024-03-06T23:42:09.487753474Z,2024-03-06T23:42:10.929824506Z,2024-03-06T23:42:11.513465592Z,2024-03-06T23:42:12.546285113Z,2024-03-06T23:42:11.528135730Z,2024-03-06T23:42:11.537631781Z,2024-03-06T23:42:13.012706135Z,2024-03-06T23:42:13.593968996Z,2024-03-06T23:42:14.627119948Z,2024-03-06T23:42:13.608300599Z,2024-03-06T23:42:13.618237664Z,2024-03-06T23:42:15.068521022Z,2024-03-06T23:42:15.587520113Z,2024-03-06T23:42:16.617948115Z,2024-03-06T23:42:15.600337291Z,2024-03-06T23:42:15.609885871Z
csv;os;pandas;pathlib,11.7,8.8,2024-03-06T22:09:22.426431389Z,2024-03-06T22:09:24.646138513Z,2024-03-06T22:09:34.648686096Z,2024-03-06T22:09:24.860615889Z,2024-03-06T22:09:33.481744007Z,2024-03-06T22:09:35.364270465Z,2024-03-06T22:09:36.094573193Z,2024-03-06T22:09:37.538239834Z,2024-03-06T22:09:36.107714932Z,2024-03-06T22:09:36.468510106Z,2024-03-06T22:09:38.251992551Z,2024-03-06T22:09:38.847439185Z,2024-03-06T22:09:40.293521924Z,2024-03-06T22:09:38.860657079Z,2024-03-06T22:09:39.226629968Z,2024-03-06T22:09:40.907784399Z,2024-03-06T22:09:41.671316049Z,2024-03-06T22:09:43.127639605Z,2024-03-06T22:09:41.683530058Z,2024-03-06T22:09:42.059665118Z,2024-03-06T22:09:43.994868947Z,2024-03-06T22:09:44.701090482Z,2024-03-06T22:09:46.167764748Z,2024-03-06T22:09:44.716619191Z,2024-03-06T22:09:45.099594126Z,2024-03-06T22:09:46.603733067Z,2024-03-06T22:09:47.251501161Z,2024-03-06T22:09:48.705192387Z,2024-03-06T22:09:47.264939536Z,2024-03-06T22:09:47.633233221Z
csv;pandas,6.4,3.8,2024-03-06T23:07:29.06532977Z,2024-03-06T23:07:30.805003247Z,2024-03-06T23:07:37.074054754Z,2024-03-06T23:07:30.990699052Z,2024-03-06T23:07:35.965733025Z,2024-03-06T23:07:37.552569726Z,2024-03-06T23:07:38.107202084Z,2024-03-06T23:07:39.564946006Z,2024-03-06T23:07:38.127454280Z,2024-03-06T23:07:38.497145906Z,2024-03-06T23:07:40.073262406Z,2024-03-06T23:07:40.684420845Z,2024-03-06T23:07:42.140657992Z,2024-03-06T23:07:40.708391524Z,2024-03-06T23:07:41.070842903Z,2024-03-06T23:07:42.689003812Z,2024-03-06T23:07:43.318479715Z,2024-03-06T23:07:44.765299148Z,2024-03-06T23:07:43.339202002Z,2024-03-06T23:07:43.697412830Z,2024-03-06T23:07:45.278859735Z,2024-03-06T23:07:45.809968046Z,2024-03-06T23:07:47.259561912Z,2024-03-06T23:07:45.827388911Z,2024-03-06T23:07:46.196075043Z,2024-03-06T23:07:47.764186107Z,2024-03-06T23:07:48.403078735Z,2024-03-06T23:07:49.853511228Z,2024-03-06T23:07:48.422756868Z,2024-03-06T23:07:48.795208329Z
cv2;numpy;pathlib;typing,16.6,7.9,2024-03-07T00:03:26.684076986Z,2024-03-07T00:03:28.684146899Z,2024-03-07T00:03:35.530429505Z,2024-03-07T00:03:28.866305211Z,2024-03-07T00:03:34.163970248Z,2024-03-07T00:03:36.079181489Z,2024-03-07T00:03:36.700405817Z,2024-03-07T00:03:37.895742423Z,2024-03-07T00:03:36.719233942Z,2024-03-07T00:03:36.862528633Z,2024-03-07T00:03:38.519518866Z,2024-03-07T00:03:39.075920945Z,2024-03-07T00:03:40.277319817Z,2024-03-07T00:03:39.099215984Z,2024-03-07T00:03:39.244440603Z,2024-03-07T00:03:40.753170991Z,2024-03-07T00:03:41.354334556Z,2024-03-07T00:03:42.553744858Z,2024-03-07T00:03:41.377100973Z,2024-03-07T00:03:41.519736267Z,2024-03-07T00:03:43.03283683Z,2024-03-07T00:03:43.620740526Z,2024-03-07T00:03:44.817554604Z,2024-03-07T00:03:43.642514866Z,2024-03-07T00:03:43.784039321Z,2024-03-07T00:03:45.291720502Z,2024-03-07T00:03:45.884252187Z,2024-03-07T00:03:47.079884954Z,2024-03-07T00:03:45.903716438Z,2024-03-07T00:03:46.046563735Z
datacite;datetime;hashlib;jsonschema;mimetypes;pathlib;puremagic;traceback;urllib,10,7.7,2024-03-06T22:46:23.898071922Z,2024-03-06T22:46:25.777627746Z,2024-03-06T22:46:28.111029596Z,2024-03-06T22:46:25.957279677Z,2024-03-06T22:46:27.067262264Z,2024-03-06T22:46:28.666513614Z,2024-03-06T22:46:29.265950909Z,2024-03-06T22:46:30.539038289Z,2024-03-06T22:46:29.284912119Z,2024-03-06T22:46:29.501069625Z,2024-03-06T22:46:31.038869358Z,2024-03-06T22:46:31.650832229Z,2024-03-06T22:46:32.925527508Z,2024-03-06T22:46:31.670922993Z,2024-03-06T22:46:31.884708212Z,2024-03-06T22:46:33.396824326Z,2024-03-06T22:46:34.007057526Z,2024-03-06T22:46:35.276899572Z,2024-03-06T22:46:34.026845350Z,2024-03-06T22:46:34.237789604Z,2024-03-06T22:46:35.737608042Z,2024-03-06T22:46:36.30894337Z,2024-03-06T22:46:37.582009459Z,2024-03-06T22:46:36.327748481Z,2024-03-06T22:46:36.544724813Z,2024-03-06T22:46:38.055659697Z,2024-03-06T22:46:38.570518672Z,2024-03-06T22:46:39.843076138Z,2024-03-06T22:46:38.589137994Z,2024-03-06T22:46:38.805981127Z
dataset;numpy;os;pandas;sklearn;sys;torch,15.4,10.9,2024-03-06T23:11:19.247193428Z,2024-03-06T23:11:25.524845398Z,2024-03-06T23:12:02.476741365Z,2024-03-06T23:11:25.679368536Z,2024-03-06T23:11:55.259826990Z,2024-03-06T23:12:03.061651759Z,2024-03-06T23:12:03.949225465Z,2024-03-06T23:12:07.911662205Z,2024-03-06T23:12:03.963226751Z,2024-03-06T23:12:06.493130809Z,2024-03-06T23:12:08.520801571Z,2024-03-06T23:12:09.351148075Z,2024-03-06T23:12:13.287644917Z,2024-03-06T23:12:09.364789521Z,2024-03-06T23:12:11.877743191Z,2024-03-06T23:12:14.416024369Z,2024-03-06T23:12:16.293948709Z,2024-03-06T23:12:20.167952635Z,2024-03-06T23:12:16.311614915Z,2024-03-06T23:12:18.757814679Z,2024-03-06T23:12:21.416289249Z,2024-03-06T23:12:23.315448932Z,2024-03-06T23:12:27.19086009Z,2024-03-06T23:12:23.363429747Z,2024-03-06T23:12:25.796973079Z,2024-03-06T23:12:28.191910763Z,2024-03-06T23:12:29.044665705Z,2024-03-06T23:12:32.956652076Z,2024-03-06T23:12:29.057394615Z,2024-03-06T23:12:31.542708034Z
