imports,buldingtime,installtime,created,started,finished,import.start,import.stop,run1.created,run1.started,run1.finished,run1.import.start,run1.import.stop,run1.installtime,run2.created,run2.started,run2.finished,run2.import.start,run2.import.stop,run2.installtime,run3.created,run3.started,run3.finished,run3.import.start,run3.import.stop,run3.installtime,run4.created,run4.started,run4.finished,run4.import.start,run4.import.stop,run4.installtime,run5.created,run5.started,run5.finished,run5.import.start,run5.import.stop,run5.installtime
funcx;sys,0,10.4739255905151,2024-05-06T21:26:19.349211486Z,2024-05-06T21:26:19.632608007Z,2024-05-06T21:26:31.892250921Z,2024-05-06T21:26:30.471095725Z,2024-05-06T21:26:30.811243796Z,2024-05-06T21:26:32.429754024Z,2024-05-06T21:26:32.695475753Z,2024-05-06T21:26:44.17942146Z,2024-05-06T21:26:42.829370631Z,2024-05-06T21:26:43.130245915Z,9.71574926376343,2024-05-06T21:26:44.706396555Z,2024-05-06T21:26:44.917852799Z,2024-05-06T21:26:56.888190801Z,2024-05-06T21:26:55.473539203Z,2024-05-06T21:26:55.807463059Z,10.1439337730408,2024-05-06T21:26:57.417017044Z,2024-05-06T21:26:57.617557207Z,2024-05-06T21:27:09.269433535Z,2024-05-06T21:27:07.919354873Z,2024-05-06T21:27:08.222097261Z,9.88098096847534,2024-05-06T21:27:09.844708988Z,2024-05-06T21:27:10.050526571Z,2024-05-06T21:27:21.157096805Z,2024-05-06T21:27:19.800017863Z,2024-05-06T21:27:20.104591428Z,9.32492566108704,2024-05-06T21:27:21.659836329Z,2024-05-06T21:27:21.890399539Z,2024-05-06T21:27:33.140022823Z,2024-05-06T21:27:31.702144653Z,2024-05-06T21:27:32.086492436Z,9.45665621757507
glob,0,-1,2024-05-06T21:27:35.522504593Z,2024-05-06T21:27:35.802154709Z,2024-05-06T21:27:37.042130655Z,2024-05-06T21:27:35.885829546Z,2024-05-06T21:27:36.030645307Z,2024-05-06T21:27:37.372324298Z,2024-05-06T21:27:37.603184767Z,2024-05-06T21:27:38.73836854Z,2024-05-06T21:27:37.628893193Z,2024-05-06T21:27:37.726872276Z,-1,2024-05-06T21:27:39.047758076Z,2024-05-06T21:27:39.28456549Z,2024-05-06T21:27:40.404873342Z,2024-05-06T21:27:39.310247217Z,2024-05-06T21:27:39.395589251Z,-1,2024-05-06T21:27:40.689336977Z,2024-05-06T21:27:40.932809944Z,2024-05-06T21:27:42.052705459Z,2024-05-06T21:27:40.962243106Z,2024-05-06T21:27:41.042957019Z,-1,2024-05-06T21:27:42.372205337Z,2024-05-06T21:27:42.621693103Z,2024-05-06T21:27:43.768342337Z,2024-05-06T21:27:42.648961636Z,2024-05-06T21:27:42.757086131Z,-1,2024-05-06T21:27:44.03554701Z,2024-05-06T21:27:44.3004719Z,2024-05-06T21:27:45.419198007Z,2024-05-06T21:27:44.329346780Z,2024-05-06T21:27:44.409801952Z,-1
glob;os;pathlib,0,2.89364361763,2024-05-06T21:27:47.605599538Z,2024-05-06T21:27:47.91073023Z,2024-05-06T21:27:52.140402067Z,2024-05-06T21:27:51.112872154Z,2024-05-06T21:27:51.129953430Z,2024-05-06T21:27:52.543820855Z,2024-05-06T21:27:52.780982704Z,2024-05-06T21:27:56.460565308Z,2024-05-06T21:27:55.429754950Z,2024-05-06T21:27:55.448990714Z,2.43263268470764,2024-05-06T21:27:56.823118565Z,2024-05-06T21:27:57.018655411Z,2024-05-06T21:28:00.972554618Z,2024-05-06T21:27:59.941297845Z,2024-05-06T21:27:59.961260876Z,2.54800009727478,2024-05-06T21:28:01.320473803Z,2024-05-06T21:28:01.533589936Z,2024-05-06T21:28:05.166351529Z,2024-05-06T21:28:04.139875551Z,2024-05-06T21:28:04.155571545Z,2.38211059570312,2024-05-06T21:28:05.542542354Z,2024-05-06T21:28:05.773301317Z,2024-05-06T21:28:09.502417325Z,2024-05-06T21:28:08.478283790Z,2024-05-06T21:28:08.491247118Z,2.48682403564453,2024-05-06T21:28:09.920585951Z,2024-05-06T21:28:10.128515032Z,2024-05-06T21:28:13.652592767Z,2024-05-06T21:28:12.624594687Z,2024-05-06T21:28:12.640032031Z,2.28015184402466
globus_sdk,0,5.84100437164307,2024-05-06T21:28:16.12205114Z,2024-05-06T21:28:16.402583689Z,2024-05-06T21:28:23.640646091Z,2024-05-06T21:28:22.601268792Z,2024-05-06T21:28:22.626793093Z,2024-05-06T21:28:24.090807596Z,2024-05-06T21:28:24.283061169Z,2024-05-06T21:28:30.64237668Z,2024-05-06T21:28:29.603373542Z,2024-05-06T21:28:29.628876161Z,4.95539450645447,2024-05-06T21:28:31.069503815Z,2024-05-06T21:28:31.276973764Z,2024-05-06T21:28:37.471814178Z,2024-05-06T21:28:36.431595944Z,2024-05-06T21:28:36.458035581Z,4.77869248390198,2024-05-06T21:28:37.82663895Z,2024-05-06T21:28:38.030484126Z,2024-05-06T21:28:44.906178723Z,2024-05-06T21:28:43.867439520Z,2024-05-06T21:28:43.893003340Z,5.4940025806427,2024-05-06T21:28:45.282186776Z,2024-05-06T21:28:45.520839533Z,2024-05-06T21:28:51.57579577Z,2024-05-06T21:28:50.535655080Z,2024-05-06T21:28:50.559892528Z,4.73084211349487,2024-05-06T21:28:52.009301944Z,2024-05-06T21:28:52.268514608Z,2024-05-06T21:28:58.887031279Z,2024-05-06T21:28:57.847818855Z,2024-05-06T21:28:57.872852442Z,5.23517847061157
globus_sdk;json;os,0.1,7.481116771698,2024-05-06T21:29:01.38292795Z,2024-05-06T21:29:01.730450709Z,2024-05-06T21:29:10.612675726Z,2024-05-06T21:29:09.572108626Z,2024-05-06T21:29:09.600118053Z,2024-05-06T21:29:11.061572461Z,2024-05-06T21:29:11.268713308Z,2024-05-06T21:29:17.563333628Z,2024-05-06T21:29:16.521662683Z,2024-05-06T21:29:16.548888129Z,4.91641545295715,2024-05-06T21:29:17.928047992Z,2024-05-06T21:29:18.136800354Z,2024-05-06T21:29:24.960991324Z,2024-05-06T21:29:23.914828770Z,2024-05-06T21:29:23.942198033Z,5.47113156318665,2024-05-06T21:29:25.363516057Z,2024-05-06T21:29:25.594877937Z,2024-05-06T21:29:31.571495732Z,2024-05-06T21:29:30.529919665Z,2024-05-06T21:29:30.557507334Z,4.6034460067749,2024-05-06T21:29:31.926688335Z,2024-05-06T21:29:32.150156672Z,2024-05-06T21:29:38.317788403Z,2024-05-06T21:29:37.277174584Z,2024-05-06T21:29:37.303653007Z,4.83205127716064,2024-05-06T21:29:38.697521915Z,2024-05-06T21:29:38.91402997Z,2024-05-06T21:29:45.687351423Z,2024-05-06T21:29:44.647670326Z,2024-05-06T21:29:44.674946851Z,5.44526529312134
globus_sdk;json;os;pathlib,0,7.59155893325806,2024-05-06T21:29:48.116388448Z,2024-05-06T21:29:48.406642629Z,2024-05-06T21:29:57.335595797Z,2024-05-06T21:29:56.281715830Z,2024-05-06T21:29:56.314812022Z,2024-05-06T21:29:57.836185487Z,2024-05-06T21:29:58.074598237Z,2024-05-06T21:30:05.651112691Z,2024-05-06T21:30:04.604792017Z,2024-05-06T21:30:04.636758694Z,6.30852818489075,2024-05-06T21:30:06.019303596Z,2024-05-06T21:30:06.23421752Z,2024-05-06T21:30:13.384931464Z,2024-05-06T21:30:12.342286023Z,2024-05-06T21:30:12.371398249Z,5.87521290779114,2024-05-06T21:30:13.713914913Z,2024-05-06T21:30:14.004851569Z,2024-05-06T21:30:21.926518501Z,2024-05-06T21:30:20.880158294Z,2024-05-06T21:30:20.911816065Z,6.6426694393158,2024-05-06T21:30:22.313910071Z,2024-05-06T21:30:22.558107119Z,2024-05-06T21:30:30.503092056Z,2024-05-06T21:30:29.455939855Z,2024-05-06T21:30:29.490127520Z,6.61982107162476,2024-05-06T21:30:30.905809021Z,2024-05-06T21:30:31.142962749Z,2024-05-06T21:30:38.93266737Z,2024-05-06T21:30:37.886071300Z,2024-05-06T21:30:37.918838226Z,6.47581696510315
gzip;os;requests,0.1,4.26098895072937,2024-05-06T21:30:41.414865192Z,2024-05-06T21:30:41.718260428Z,2024-05-06T21:30:47.494189728Z,2024-05-06T21:30:46.271024958Z,2024-05-06T21:30:46.465321348Z,2024-05-06T21:30:47.813182978Z,2024-05-06T21:30:48.030486361Z,2024-05-06T21:30:53.039418521Z,2024-05-06T21:30:51.861472952Z,2024-05-06T21:30:52.006764159Z,3.46079254150391,2024-05-06T21:30:53.413294617Z,2024-05-06T21:30:53.664864725Z,2024-05-06T21:30:58.622303254Z,2024-05-06T21:30:57.403761904Z,2024-05-06T21:30:57.594647590Z,3.43762826919556,2024-05-06T21:30:59.041252625Z,2024-05-06T21:30:59.226977812Z,2024-05-06T21:31:03.860547324Z,2024-05-06T21:31:02.716369866Z,2024-05-06T21:31:02.829578842Z,3.17883849143982,2024-05-06T21:31:04.255610364Z,2024-05-06T21:31:04.501046755Z,2024-05-06T21:31:09.657153064Z,2024-05-06T21:31:08.485006646Z,2024-05-06T21:31:08.629438828Z,3.68709564208984,2024-05-06T21:31:09.994021659Z,2024-05-06T21:31:10.242897782Z,2024-05-06T21:31:15.099483892Z,2024-05-06T21:31:13.935915857Z,2024-05-06T21:31:14.071173439Z,3.33314442634583
h5py;json;matplotlib;numpy;os;pdb;quickstats;re,0,23.7392344474792,2024-05-06T21:31:17.45806854Z,2024-05-06T21:31:17.754232829Z,2024-05-06T21:31:42.331800585Z,2024-05-06T21:31:41.881025442Z,2024-05-06T21:31:42.329793579Z,2024-05-06T21:31:43.515055268Z,2024-05-06T21:31:43.781011147Z,2024-05-06T21:32:08.917484331Z,2024-05-06T21:32:08.493419998Z,2024-05-06T21:32:08.915588448Z,24.3807008266449,2024-05-06T21:32:10.178019001Z,2024-05-06T21:32:10.416392947Z,2024-05-06T21:32:34.916041318Z,2024-05-06T21:32:34.552971299Z,2024-05-06T21:32:34.913849988Z,23.8478181362152,2024-05-06T21:32:36.169315751Z,2024-05-06T21:32:36.443616377Z,2024-05-06T21:33:01.175163769Z,2024-05-06T21:33:00.787459685Z,2024-05-06T21:33:01.173254053Z,23.9754190444946,2024-05-06T21:33:02.354334742Z,2024-05-06T21:33:02.615174734Z,2024-05-06T21:33:26.082932465Z,2024-05-06T21:33:25.697641298Z,2024-05-06T21:33:26.081100714Z,22.6744267940521,2024-05-06T21:33:27.16847449Z,2024-05-06T21:33:27.400584416Z,2024-05-06T21:33:51.379248807Z,2024-05-06T21:33:50.949043557Z,2024-05-06T21:33:51.377271398Z,23.2564537525177
hashlib,0,-1,2024-05-06T21:33:54.960103808Z,2024-05-06T21:33:55.244513956Z,2024-05-06T21:33:56.344859984Z,2024-05-06T21:33:55.305014915Z,2024-05-06T21:33:55.332322328Z,2024-05-06T21:33:56.682703919Z,2024-05-06T21:33:56.917315129Z,2024-05-06T21:33:57.961770646Z,2024-05-06T21:33:56.944340899Z,2024-05-06T21:33:56.952726746Z,-1,2024-05-06T21:33:58.279613091Z,2024-05-06T21:33:58.5447902Z,2024-05-06T21:33:59.586249609Z,2024-05-06T21:33:58.570773740Z,2024-05-06T21:33:58.578164941Z,-1,2024-05-06T21:33:59.870060938Z,2024-05-06T21:34:00.117256493Z,2024-05-06T21:34:01.159288099Z,2024-05-06T21:34:00.143711616Z,2024-05-06T21:34:00.149819613Z,-1,2024-05-06T21:34:01.484916451Z,2024-05-06T21:34:01.744698281Z,2024-05-06T21:34:02.78595448Z,2024-05-06T21:34:01.771405186Z,2024-05-06T21:34:01.777580100Z,-1,2024-05-06T21:34:03.152741719Z,2024-05-06T21:34:03.421266919Z,2024-05-06T21:34:04.465239192Z,2024-05-06T21:34:03.447605400Z,2024-05-06T21:34:03.455757470Z,-1
hashlib;os,0,-1,2024-05-06T21:34:06.655643786Z,2024-05-06T21:34:06.946622553Z,2024-05-06T21:34:08.047566394Z,2024-05-06T21:34:07.007480088Z,2024-05-06T21:34:07.034969958Z,2024-05-06T21:34:08.379555169Z,2024-05-06T21:34:08.669730371Z,2024-05-06T21:34:09.712003093Z,2024-05-06T21:34:08.695555835Z,2024-05-06T21:34:08.702456547Z,-1,2024-05-06T21:34:10.013867712Z,2024-05-06T21:34:10.270816787Z,2024-05-06T21:34:11.310625593Z,2024-05-06T21:34:10.296338387Z,2024-05-06T21:34:10.302523350Z,-1,2024-05-06T21:34:11.580792908Z,2024-05-06T21:34:11.837534932Z,2024-05-06T21:34:12.878265524Z,2024-05-06T21:34:11.863017413Z,2024-05-06T21:34:11.869178358Z,-1,2024-05-06T21:34:13.178107229Z,2024-05-06T21:34:13.420987265Z,2024-05-06T21:34:14.467794327Z,2024-05-06T21:34:13.447997454Z,2024-05-06T21:34:13.458778538Z,-1,2024-05-06T21:34:14.792136756Z,2024-05-06T21:34:15.02508159Z,2024-05-06T21:34:16.066575605Z,2024-05-06T21:34:15.050669411Z,2024-05-06T21:34:15.056788660Z,-1
home_run;json;os;sys;time,0,4.17057991027832,2024-05-06T21:34:18.345816578Z,2024-05-06T21:34:18.628715658Z,2024-05-06T21:34:24.153901733Z,2024-05-06T21:34:23.105736934Z,2024-05-06T21:34:23.139585726Z,2024-05-06T21:34:24.55175399Z,2024-05-06T21:34:24.777180422Z,2024-05-06T21:34:29.778289415Z,2024-05-06T21:34:28.730856664Z,2024-05-06T21:34:28.763979008Z,3.64476084709167,2024-05-06T21:34:30.163720041Z,2024-05-06T21:34:30.399135048Z,2024-05-06T21:34:34.928816072Z,2024-05-06T21:34:33.882369642Z,2024-05-06T21:34:33.914202621Z,3.23617053031921,2024-05-06T21:34:35.323418118Z,2024-05-06T21:34:35.632901654Z,2024-05-06T21:34:40.125666614Z,2024-05-06T21:34:39.081760048Z,2024-05-06T21:34:39.110919033Z,3.12244462966919,2024-05-06T21:34:40.548314249Z,2024-05-06T21:34:40.816827411Z,2024-05-06T21:34:45.656437565Z,2024-05-06T21:34:44.607212655Z,2024-05-06T21:34:44.640052750Z,3.47874546051025,2024-05-06T21:34:46.054145684Z,2024-05-06T21:34:46.356164728Z,2024-05-06T21:34:50.938324663Z,2024-05-06T21:34:49.892619239Z,2024-05-06T21:34:49.924539283Z,3.29837870597839
home_run;json;os;time,0,4.15158677101135,2024-05-06T21:34:53.311706741Z,2024-05-06T21:34:53.606353101Z,2024-05-06T21:34:59.113302235Z,2024-05-06T21:34:58.063798288Z,2024-05-06T21:34:58.097983318Z,2024-05-06T21:34:59.435520901Z,2024-05-06T21:34:59.65547859Z,2024-05-06T21:35:04.388958638Z,2024-05-06T21:35:03.342527996Z,2024-05-06T21:35:03.375503849Z,3.38271427154541,2024-05-06T21:35:04.80287484Z,2024-05-06T21:35:05.026519365Z,2024-05-06T21:35:09.907820462Z,2024-05-06T21:35:08.860911404Z,2024-05-06T21:35:08.893577017Z,3.52938294410706,2024-05-06T21:35:10.248027136Z,2024-05-06T21:35:10.471392999Z,2024-05-06T21:35:15.202409591Z,2024-05-06T21:35:14.154044577Z,2024-05-06T21:35:14.187023655Z,3.34922647476196,2024-05-06T21:35:15.564607763Z,2024-05-06T21:35:15.781948234Z,2024-05-06T21:35:20.697425568Z,2024-05-06T21:35:19.650189754Z,2024-05-06T21:35:19.683979822Z,3.54840803146362,2024-05-06T21:35:21.043623435Z,2024-05-06T21:35:21.261113593Z,2024-05-06T21:35:26.254198558Z,2024-05-06T21:35:25.208230347Z,2024-05-06T21:35:25.241647596Z,3.64927983283997
identify;os,0,3.05312275886536,2024-05-06T21:35:28.487963212Z,2024-05-06T21:35:28.790478259Z,2024-05-06T21:35:33.145931407Z,2024-05-06T21:35:32.137907264Z,2024-05-06T21:35:32.138366573Z,2024-05-06T21:35:33.534131082Z,2024-05-06T21:35:33.764786641Z,2024-05-06T21:35:37.796935958Z,2024-05-06T21:35:36.788240477Z,2024-05-06T21:35:36.788675539Z,2.78925275802612,2024-05-06T21:35:38.17143358Z,2024-05-06T21:35:38.38686154Z,2024-05-06T21:35:41.997529721Z,2024-05-06T21:35:40.989748383Z,2024-05-06T21:35:40.990076446Z,2.29162049293518,2024-05-06T21:35:42.388794977Z,2024-05-06T21:35:42.652987227Z,2024-05-06T21:35:46.228467067Z,2024-05-06T21:35:45.220764036Z,2024-05-06T21:35:45.221034700Z,2.30934810638428,2024-05-06T21:35:46.571052386Z,2024-05-06T21:35:46.792804518Z,2024-05-06T21:35:50.153917429Z,2024-05-06T21:35:49.145323241Z,2024-05-06T21:35:49.145578216Z,2.13011884689331,2024-05-06T21:35:50.545196174Z,2024-05-06T21:35:50.776544687Z,2024-05-06T21:35:54.394689577Z,2024-05-06T21:35:53.387622732Z,2024-05-06T21:35:53.387881521Z,2.31889224052429
imageio;io;numpy;proxystore;time,0,14.3597691059113,2024-05-06T21:35:56.597136185Z,2024-05-06T21:35:56.884486268Z,2024-05-06T21:36:12.901813508Z,2024-05-06T21:36:11.620376183Z,2024-05-06T21:36:11.865807556Z,2024-05-06T21:36:13.769142058Z,2024-05-06T21:36:14.017002126Z,2024-05-06T21:36:29.049671805Z,2024-05-06T21:36:27.771873943Z,2024-05-06T21:36:28.013798087Z,13.3844029903412,2024-05-06T21:36:29.809954079Z,2024-05-06T21:36:30.040981707Z,2024-05-06T21:36:44.396520446Z,2024-05-06T21:36:43.117290067Z,2024-05-06T21:36:43.359772968Z,12.7782557010651,2024-05-06T21:36:44.944440454Z,2024-05-06T21:36:45.140832613Z,2024-05-06T21:36:59.954152289Z,2024-05-06T21:36:58.696826453Z,2024-05-06T21:36:58.917058810Z,13.2539148330688,2024-05-06T21:37:00.489302566Z,2024-05-06T21:37:00.718766904Z,2024-05-06T21:37:15.191685068Z,2024-05-06T21:37:13.936678110Z,2024-05-06T21:37:14.155550546Z,12.9185991287231,2024-05-06T21:37:15.806049231Z,2024-05-06T21:37:16.060499436Z,2024-05-06T21:37:31.581100833Z,2024-05-06T21:37:30.308242933Z,2024-05-06T21:37:30.525010274Z,13.955109834671
importlib,0,-1,2024-05-06T21:37:34.403727217Z,2024-05-06T21:37:34.713720156Z,2024-05-06T21:37:35.785329774Z,2024-05-06T21:37:34.772038769Z,2024-05-06T21:37:34.774586878Z,2024-05-06T21:37:36.09387722Z,2024-05-06T21:37:36.329461774Z,2024-05-06T21:37:37.366379644Z,2024-05-06T21:37:36.356894910Z,2024-05-06T21:37:36.358442660Z,-1,2024-05-06T21:37:37.693730994Z,2024-05-06T21:37:37.934246132Z,2024-05-06T21:37:38.972952118Z,2024-05-06T21:37:37.962401912Z,2024-05-06T21:37:37.963956931Z,-1,2024-05-06T21:37:39.26275906Z,2024-05-06T21:37:39.529238421Z,2024-05-06T21:37:40.567162179Z,2024-05-06T21:37:39.556823922Z,2024-05-06T21:37:39.558406370Z,-1,2024-05-06T21:37:40.8667433Z,2024-05-06T21:37:41.144912043Z,2024-05-06T21:37:42.180878332Z,2024-05-06T21:37:41.171169739Z,2024-05-06T21:37:41.172810417Z,-1,2024-05-06T21:37:42.485225819Z,2024-05-06T21:37:42.711220736Z,2024-05-06T21:37:43.750719918Z,2024-05-06T21:37:42.739456328Z,2024-05-06T21:37:42.741153467Z,-1
inspect,0,-1,2024-05-06T21:37:46.040346743Z,2024-05-06T21:37:46.294722038Z,2024-05-06T21:37:47.640255565Z,2024-05-06T21:37:46.373842184Z,2024-05-06T21:37:46.625704539Z,2024-05-06T21:37:47.940895785Z,2024-05-06T21:37:48.176906586Z,2024-05-06T21:37:49.354587859Z,2024-05-06T21:37:48.203523746Z,2024-05-06T21:37:48.339402825Z,-1,2024-05-06T21:37:49.670397608Z,2024-05-06T21:37:49.869223172Z,2024-05-06T21:37:51.102954069Z,2024-05-06T21:37:49.896872016Z,2024-05-06T21:37:50.090652602Z,-1,2024-05-06T21:37:51.425733443Z,2024-05-06T21:37:51.672810579Z,2024-05-06T21:37:52.84720728Z,2024-05-06T21:37:51.698732909Z,2024-05-06T21:37:51.833832681Z,-1,2024-05-06T21:37:53.162380718Z,2024-05-06T21:37:53.391306079Z,2024-05-06T21:37:54.637497668Z,2024-05-06T21:37:53.420961588Z,2024-05-06T21:37:53.623441928Z,-1,2024-05-06T21:37:54.934643922Z,2024-05-06T21:37:55.168947607Z,2024-05-06T21:37:56.343602002Z,2024-05-06T21:37:55.195116482Z,2024-05-06T21:37:55.330524503Z,-1
io;pandas;urllib,0,14.1813471317291,2024-05-06T21:37:58.495776944Z,2024-05-06T21:37:58.782837036Z,2024-05-06T21:38:14.886779968Z,2024-05-06T21:38:13.257094162Z,2024-05-06T21:38:13.797093666Z,2024-05-06T21:38:16.003324613Z,2024-05-06T21:38:16.265097828Z,2024-05-06T21:38:30.838492916Z,2024-05-06T21:38:29.253835661Z,2024-05-06T21:38:29.769898246Z,12.651624917984,2024-05-06T21:38:31.895101731Z,2024-05-06T21:38:32.172802329Z,2024-05-06T21:38:46.294359659Z,2024-05-06T21:38:44.766419966Z,2024-05-06T21:38:45.225536756Z,12.2139117717743,2024-05-06T21:38:47.092629791Z,2024-05-06T21:38:47.299222833Z,2024-05-06T21:39:01.087750611Z,2024-05-06T21:38:59.516386234Z,2024-05-06T21:39:00.010619521Z,11.9285385608673,2024-05-06T21:39:01.841412061Z,2024-05-06T21:39:02.018128746Z,2024-05-06T21:39:16.271794975Z,2024-05-06T21:39:14.797437138Z,2024-05-06T21:39:15.209555542Z,12.4854021072388,2024-05-06T21:39:17.160919784Z,2024-05-06T21:39:17.394498961Z,2024-05-06T21:39:31.680640427Z,2024-05-06T21:39:30.164859247Z,2024-05-06T21:39:30.575489078Z,12.4855835437775
ipdb,0.1,7.45304942131042,2024-05-06T21:39:34.63620456Z,2024-05-06T21:39:34.914649772Z,2024-05-06T21:39:44.316921645Z,2024-05-06T21:39:42.639602191Z,2024-05-06T21:39:43.240235412Z,2024-05-06T21:39:44.831593485Z,2024-05-06T21:39:45.026696817Z,2024-05-06T21:39:53.926040352Z,2024-05-06T21:39:52.360296329Z,2024-05-06T21:39:52.854182342Z,7.00315070152283,2024-05-06T21:39:54.48459934Z,2024-05-06T21:39:54.715506704Z,2024-05-06T21:40:03.548030685Z,2024-05-06T21:40:01.926321129Z,2024-05-06T21:40:02.434847666Z,6.89668846130371,2024-05-06T21:40:04.067784933Z,2024-05-06T21:40:04.312774189Z,2024-05-06T21:40:13.307160433Z,2024-05-06T21:40:11.655559765Z,2024-05-06T21:40:12.230246687Z,7.08093762397766,2024-05-06T21:40:13.820349486Z,2024-05-06T21:40:14.0533735Z,2024-05-06T21:40:23.468542191Z,2024-05-06T21:40:21.929722854Z,2024-05-06T21:40:22.392703347Z,7.57371711730957,2024-05-06T21:40:24.012912063Z,2024-05-06T21:40:24.249171334Z,2024-05-06T21:40:32.688944281Z,2024-05-06T21:40:30.915223002Z,2024-05-06T21:40:31.572483795Z,6.39976692199707
json,0.1,-1,2024-05-06T21:40:35.245047168Z,2024-05-06T21:40:35.522062194Z,2024-05-06T21:40:36.703735533Z,2024-05-06T21:40:35.586281312Z,2024-05-06T21:40:35.692769935Z,2024-05-06T21:40:37.031154523Z,2024-05-06T21:40:37.276959472Z,2024-05-06T21:40:38.405165955Z,2024-05-06T21:40:37.303296397Z,2024-05-06T21:40:37.392185407Z,-1,2024-05-06T21:40:38.70941839Z,2024-05-06T21:40:38.947028648Z,2024-05-06T21:40:40.070555692Z,2024-05-06T21:40:38.977094841Z,2024-05-06T21:40:39.059342953Z,-1,2024-05-06T21:40:40.397786173Z,2024-05-06T21:40:40.680946562Z,2024-05-06T21:40:41.800752533Z,2024-05-06T21:40:40.710155958Z,2024-05-06T21:40:40.791602196Z,-1,2024-05-06T21:40:42.061888534Z,2024-05-06T21:40:42.34307277Z,2024-05-06T21:40:43.463048419Z,2024-05-06T21:40:42.369412599Z,2024-05-06T21:40:42.450592909Z,-1,2024-05-06T21:40:43.789538246Z,2024-05-06T21:40:44.036603943Z,2024-05-06T21:40:45.218571385Z,2024-05-06T21:40:44.087236641Z,2024-05-06T21:40:44.203859582Z,-1
json;logging;os,0,-1,2024-05-06T21:40:47.336787003Z,2024-05-06T21:40:47.622765929Z,2024-05-06T21:40:48.851064264Z,2024-05-06T21:40:47.681373586Z,2024-05-06T21:40:47.838173450Z,2024-05-06T21:40:49.150818621Z,2024-05-06T21:40:49.433423993Z,2024-05-06T21:40:50.616903787Z,2024-05-06T21:40:49.463680035Z,2024-05-06T21:40:49.603495333Z,-1,2024-05-06T21:40:50.920326617Z,2024-05-06T21:40:51.189219832Z,2024-05-06T21:40:52.370997497Z,2024-05-06T21:40:51.217256317Z,2024-05-06T21:40:51.356501143Z,-1,2024-05-06T21:40:52.672744332Z,2024-05-06T21:40:52.948865618Z,2024-05-06T21:40:54.131584531Z,2024-05-06T21:40:52.978207120Z,2024-05-06T21:40:53.118077118Z,-1,2024-05-06T21:40:54.452312204Z,2024-05-06T21:40:54.696923268Z,2024-05-06T21:40:55.877571507Z,2024-05-06T21:40:54.724196631Z,2024-05-06T21:40:54.864033428Z,-1,2024-05-06T21:40:56.196707444Z,2024-05-06T21:40:56.453301266Z,2024-05-06T21:40:57.700956448Z,2024-05-06T21:40:56.504542019Z,2024-05-06T21:40:56.687409737Z,-1
json;logging;traceback;uuid,0,4.22336554527283,2024-05-06T21:40:59.885182368Z,2024-05-06T21:41:00.174455186Z,2024-05-06T21:41:05.719637648Z,2024-05-06T21:41:04.680207015Z,2024-05-06T21:41:04.707016421Z,2024-05-06T21:41:06.044730319Z,2024-05-06T21:41:06.316962231Z,2024-05-06T21:41:11.180655973Z,2024-05-06T21:41:10.141582838Z,2024-05-06T21:41:10.168085885Z,3.56028532981873,2024-05-06T21:41:11.584852614Z,2024-05-06T21:41:11.816119134Z,2024-05-06T21:41:16.861519491Z,2024-05-06T21:41:15.821553049Z,2024-05-06T21:41:15.848498183Z,3.66437554359436,2024-05-06T21:41:17.189507152Z,2024-05-06T21:41:17.417819813Z,2024-05-06T21:41:22.553968034Z,2024-05-06T21:41:21.515949749Z,2024-05-06T21:41:21.542323400Z,3.83059644699097,2024-05-06T21:41:22.928713366Z,2024-05-06T21:41:23.150695343Z,2024-05-06T21:41:27.683246457Z,2024-05-06T21:41:26.644466768Z,2024-05-06T21:41:26.670525375Z,3.22727155685425,2024-05-06T21:41:28.059519459Z,2024-05-06T21:41:28.272406516Z,2024-05-06T21:41:33.281071751Z,2024-05-06T21:41:32.242008656Z,2024-05-06T21:41:32.268430465Z,3.70455479621887
json;numpy,0,6.41490316390991,2024-05-06T21:41:35.514685486Z,2024-05-06T21:41:35.799146679Z,2024-05-06T21:41:43.762288967Z,2024-05-06T21:41:42.546263398Z,2024-05-06T21:41:42.732107712Z,2024-05-06T21:41:44.375883286Z,2024-05-06T21:41:44.611019943Z,2024-05-06T21:41:51.421930114Z,2024-05-06T21:41:50.217389484Z,2024-05-06T21:41:50.392836462Z,5.35008454322815,2024-05-06T21:41:52.068040418Z,2024-05-06T21:41:52.310955095Z,2024-05-06T21:41:59.414603311Z,2024-05-06T21:41:58.209771655Z,2024-05-06T21:41:58.385159416Z,5.63271427154541,2024-05-06T21:42:00.027414022Z,2024-05-06T21:42:00.268671388Z,2024-05-06T21:42:07.04837173Z,2024-05-06T21:42:05.843492931Z,2024-05-06T21:42:06.019952278Z,5.32079315185547,2024-05-06T21:42:07.586919563Z,2024-05-06T21:42:07.79309829Z,2024-05-06T21:42:15.169501103Z,2024-05-06T21:42:13.956646813Z,2024-05-06T21:42:14.142208909Z,5.90483808517456,2024-05-06T21:42:15.720666813Z,2024-05-06T21:42:15.944674098Z,2024-05-06T21:42:22.623435389Z,2024-05-06T21:42:21.419506099Z,2024-05-06T21:42:21.594902553Z,5.20524382591248
